date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:25:05	29065/29065	---MCZ	200	added ('OK')	text/css	date:Sun,%2028%20May%202017%2021:24:50%20GMT	http://httpcoder.com/demo/html/foodking/view/assets/libs/fontawesome/css/font-awesome.min.css	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/assets/libs/fontawesome/css/font-awesome.min.css	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:25:05	3630/3630	---MCZ	200	added ('OK')	text/css	date:Sun,%2028%20May%202017%2021:24:50%20GMT	http://httpcoder.com/demo/html/foodking/view/assets/libs/owlcarousel/owl.carousel.min.css	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/assets/libs/owlcarousel/owl.carousel.min.css	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:25:06	1055/1055	---MCZ	200	added ('OK')	text/css	date:Sun,%2028%20May%202017%2021:24:50%20GMT	http://httpcoder.com/demo/html/foodking/view/assets/libs/owlcarousel/owl.theme.default.min.css	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/assets/libs/owlcarousel/owl.theme.default.min.css	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:25:06	7775/7775	---MCZ	200	added ('OK')	text/css	date:Sun,%2028%20May%202017%2021:24:50%20GMT	http://httpcoder.com/demo/html/foodking/view/assets/libs/datepicker/bootstrap-datetimepicker.min.css	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/assets/libs/datepicker/bootstrap-datetimepicker.min.css	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:25:06	80225/80225	---MCZ	200	added ('OK')	text/css	date:Mon,%2012%20Jun%202017%2016:42:06%20GMT	http://httpcoder.com/demo/html/foodking/view/assets/css/style-default.min.css	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/assets/css/style-default.min.css	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:25:07	4252/4252	---M--	200	added ('OK')	image/png	date:Sun,%2028%20May%202017%2021:24:50%20GMT	http://httpcoder.com/demo/html/foodking/view/assets/img/logo.png	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/assets/img/logo.png	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:25:07	15518/15518	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2028%20May%202017%2021:24:50%20GMT	http://httpcoder.com/demo/html/foodking/view/assets/js/vendor/modernizr-2.8.3.min.js	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/assets/js/vendor/modernizr-2.8.3.min.js	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:25:08	84029/84029	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20May%202017%2021:24:52%20GMT	http://httpcoder.com/demo/html/foodking/view/home-slider.html	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/home-slider.html	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:25:09	77018/77018	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20May%202017%2021:24:52%20GMT	http://httpcoder.com/demo/html/foodking/view/home-zikzak.html	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/home-zikzak.html	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:25:10	78708/78708	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20May%202017%2021:24:52%20GMT	http://httpcoder.com/demo/html/foodking/view/home-typed.html	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/home-typed.html	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:25:10	42323/42323	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20May%202017%2021:24:50%20GMT	http://httpcoder.com/demo/html/foodking/view/about.html	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/about.html	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:25:11	36966/36966	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20May%202017%2021:25:22%20GMT	http://httpcoder.com/demo/html/foodking/view/speacial.html	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/speacial.html	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:25:12	54585/54585	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20May%202017%2021:24:52%20GMT	http://httpcoder.com/demo/html/foodking/view/menu.html	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/menu.html	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:25:12	255005/255005	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20May%202017%2021:24:50%20GMT	http://httpcoder.com/demo/html/foodking/view/assets/img/opengraph/fbphoto.jpg	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/assets/img/opengraph/fbphoto.jpg	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:25:14	26614/26614	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20May%202017%2021:25:22%20GMT	http://httpcoder.com/demo/html/foodking/view/reservation.html	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/reservation.html	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:25:14	26053/26053	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20May%202017%2021:24:52%20GMT	http://httpcoder.com/demo/html/foodking/view/contact.html	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/contact.html	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:25:15	32476/32476	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20May%202017%2021:24:52%20GMT	http://httpcoder.com/demo/html/foodking/view/news-list.html	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/news-list.html	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:25:16	36119/36119	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20May%202017%2021:24:52%20GMT	http://httpcoder.com/demo/html/foodking/view/news-single.html	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/news-single.html	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:25:16	7666/7666	---M--	200	added ('OK')	image/png	date:Sun,%2028%20May%202017%2021:24:50%20GMT	http://httpcoder.com/demo/html/foodking/view/assets/img/about-icon.png	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/assets/img/about-icon.png	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:25:16	23618/23618	---MCZ	200	added ('OK')	text/html	date:Sun,%2028%20May%202017%2021:25:22%20GMT	http://httpcoder.com/demo/html/foodking/view/single-item.html	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/single-item.html	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:25:16	9101/9101	---M--	200	added ('OK')	image/png	date:Sun,%2028%20May%202017%2021:24:50%20GMT	http://httpcoder.com/demo/html/foodking/view/assets/img/about-icon2.png	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/assets/img/about-icon2.png	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:25:17	10908/10908	---M--	200	added ('OK')	image/png	date:Sun,%2028%20May%202017%2021:24:50%20GMT	http://httpcoder.com/demo/html/foodking/view/assets/img/about-icon3.png	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/assets/img/about-icon3.png	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:25:31	86560/86560	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20May%202017%2021:24:50%20GMT	http://httpcoder.com/demo/html/foodking/view/assets/img/speacial-item/special-item1.jpg	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/assets/img/speacial-item/special-item1.jpg	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:25:32	88943/88943	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20May%202017%2021:24:50%20GMT	http://httpcoder.com/demo/html/foodking/view/assets/img/speacial-item/special-item3.jpg	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/assets/img/speacial-item/special-item3.jpg	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:25:42	157188/157188	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20May%202017%2021:24:50%20GMT	http://httpcoder.com/demo/html/foodking/view/assets/img/speacial-item/special-item2.jpg	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/assets/img/speacial-item/special-item2.jpg	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:25:43	72947/72947	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20May%202017%2021:24:50%20GMT	http://httpcoder.com/demo/html/foodking/view/assets/img/speacial-item/special-item4.jpg	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/assets/img/speacial-item/special-item4.jpg	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:25:43	1747/1747	---M--	200	added ('OK')	image/png	date:Sun,%2028%20May%202017%2021:24:50%20GMT	http://httpcoder.com/demo/html/foodking/view/assets/img/tab-menu1.png	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/assets/img/tab-menu1.png	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:25:44	1940/1940	---M--	200	added ('OK')	image/png	date:Sun,%2028%20May%202017%2021:24:50%20GMT	http://httpcoder.com/demo/html/foodking/view/assets/img/tab-menu2.png	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/assets/img/tab-menu2.png	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:25:44	2016/2016	---M--	200	added ('OK')	image/png	date:Sun,%2028%20May%202017%2021:24:50%20GMT	http://httpcoder.com/demo/html/foodking/view/assets/img/tab-menu3.png	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/assets/img/tab-menu3.png	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:25:45	1631/1631	---M--	200	added ('OK')	image/png	date:Sun,%2028%20May%202017%2021:24:50%20GMT	http://httpcoder.com/demo/html/foodking/view/assets/img/tab-menu4.png	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/assets/img/tab-menu4.png	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:25:47	191075/191075	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20May%202017%2021:24:50%20GMT	http://httpcoder.com/demo/html/foodking/view/assets/img/about-bottom.jpg	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/assets/img/about-bottom.jpg	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:25:47	2638/2638	---M--	200	added ('OK')	image/png	date:Sun,%2028%20May%202017%2021:24:50%20GMT	http://httpcoder.com/demo/html/foodking/view/assets/img/milestone-icon1.png	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/assets/img/milestone-icon1.png	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:25:48	2699/2699	---M--	200	added ('OK')	image/png	date:Sun,%2028%20May%202017%2021:24:50%20GMT	http://httpcoder.com/demo/html/foodking/view/assets/img/milestone-icon2.png	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/assets/img/milestone-icon2.png	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:25:49	2638/2638	---M--	200	added ('OK')	image/png	date:Sun,%2028%20May%202017%2021:24:50%20GMT	http://httpcoder.com/demo/html/foodking/view/assets/img/milestone-icon3.png	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/assets/img/milestone-icon3.png	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:25:49	2693/2693	---M--	200	added ('OK')	image/png	date:Sun,%2028%20May%202017%2021:24:50%20GMT	http://httpcoder.com/demo/html/foodking/view/assets/img/milestone-icon4.png	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/assets/img/milestone-icon4.png	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:25:52	124759/124759	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20May%202017%2021:24:50%20GMT	http://httpcoder.com/demo/html/foodking/view/assets/img/speacial-item/special-item5.jpg	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/assets/img/speacial-item/special-item5.jpg	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:26:00	107719/107719	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20May%202017%2021:24:50%20GMT	http://httpcoder.com/demo/html/foodking/view/assets/img/speacial-item/special-item6.jpg	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/assets/img/speacial-item/special-item6.jpg	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:26:00	1089/1089	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b194cfc-441%22	http://httpcoder.com/cdn-cgi/scripts/f2bf09f8/cloudflare-static/email-decode.min.js	C:/Templates/Restarourent/httpcoder.com/cdn-cgi/scripts/f2bf09f8/cloudflare-static/email-decode.min.js	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:26:03	72486/72486	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20May%202017%2021:24:50%20GMT	http://httpcoder.com/demo/html/foodking/view/assets/img/client1.jpg	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/assets/img/client1.jpg	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:26:05	37051/37051	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2028%20May%202017%2021:24:50%20GMT	http://httpcoder.com/demo/html/foodking/view/assets/libs/bootstrap/js/bootstrap.min.js	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/assets/libs/bootstrap/js/bootstrap.min.js	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:26:07	97168/97168	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2028%20May%202017%2021:24:50%20GMT	http://httpcoder.com/demo/html/foodking/view/assets/js/vendor/jquery-1.12.4.min.js	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/assets/js/vendor/jquery-1.12.4.min.js	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:26:09	48972/48972	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2028%20May%202017%2021:24:50%20GMT	http://httpcoder.com/demo/html/foodking/view/assets/libs/datepicker/bootstrap-datetimepicker.min.js	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/assets/libs/datepicker/bootstrap-datetimepicker.min.js	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:26:12	60675/60675	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2028%20May%202017%2021:24:50%20GMT	http://httpcoder.com/demo/html/foodking/view/assets/libs/jquery.validate.js	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/assets/libs/jquery.validate.js	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:26:13	9953/9953	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2028%20May%202017%2021:24:50%20GMT	http://httpcoder.com/demo/html/foodking/view/assets/libs/gmap/jquery.googlemap.js	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/assets/libs/gmap/jquery.googlemap.js	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:26:15	40402/40402	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2028%20May%202017%2021:24:50%20GMT	http://httpcoder.com/demo/html/foodking/view/assets/libs/owlcarousel/owl.carousel.min.js	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/assets/libs/owlcarousel/owl.carousel.min.js	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:26:16	232200/232200	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2028%20May%202017%2021:24:50%20GMT	http://httpcoder.com/demo/html/foodking/view/assets/libs/datepicker/moment-with-locales.min.js	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/assets/libs/datepicker/moment-with-locales.min.js	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:26:16	5440/5440	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2028%20May%202017%2021:25:22%20GMT	http://httpcoder.com/demo/html/foodking/view/tweetie/tweetie.js	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/tweetie/tweetie.js	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:26:17	3949/3949	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2028%20May%202017%2021:24:50%20GMT	http://httpcoder.com/demo/html/foodking/view/assets/libs/typed/typed.min.js	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/assets/libs/typed/typed.min.js	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:26:18	2796/2796	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2028%20May%202017%2021:24:50%20GMT	http://httpcoder.com/demo/html/foodking/view/assets/libs/jquery.smooth-scroll.min.js	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/assets/libs/jquery.smooth-scroll.min.js	(from http://httpcoder.com/demo/html/foodking/view/index.html)
10:26:18	21240/21240	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2028%20May%202017%2021:24:50%20GMT	http://httpcoder.com/demo/html/foodking/view/assets/libs/maginificpopup/jquery.magnific-popup.min.js	C:/Templates/Restarourent/httpcoder.com/demo/html/foodking/view/assets/libs/maginificpopup/jquery.magnific-popup.min.js	(from http://httpcoder.com/demo/html/foodking/view/index.html)
